source,image_path,sex,height,weight,bmi,x1,y1,x2,y2,confidence,image_width,image_height,image_area,bbox_width,bbox_height,bbox_area,bbox_ratio,has_human
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4j9wuh_tQ1ltXr_260_68_false_245_1.0.jpg,1.0,1.7271999999999998,117.936,39.5331,9,61,668,1205,0.9504442811012268,741,1342,994422,659,1144,753896,0.7581248202473396,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jcysg_SFnEfwL_247_74_false_84_1.0.jpg,1.0,1.8796,112.0392,31.7131,3,20,781,1408,0.986634373664856,781,1841,1437821,778,1388,1079864,0.751042028180142,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jcysg_SFnEfwL_360_74_false_84_1.0.jpg,1.0,1.8796,163.296,46.2216,0,124,782,1726,0.9988968372344971,832,1738,1446016,782,1602,1252764,0.866355558997964,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jdqf2_rFM2JIt_190_68_true_834_1.0.jpg,0.0,1.7271999999999998,86.184,28.8896,12,5,226,444,0.9689248204231262,280,473,132440,214,439,93946,0.709347629115071,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jdqf2_rFM2JIt_280_68_true_834_1.0.jpg,0.0,1.7271999999999998,127.008,42.5741,33,23,219,521,0.9989643096923828,246,526,129396,186,498,92628,0.7158490216080868,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ji4ra_99Ub8bQ_267_70_false_92_1.53.jpg,1.0,1.778,121.1112,38.3108,759,621,2590,3953,0.9986215829849243,3024,4032,12192768,1831,3332,6100892,0.5003697273662552,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ji4ra_euhVHjl_327_70_false_92_1.53.jpg,1.0,1.778,148.3272,46.9199,101,500,2257,3675,0.9989225268363953,2578,3726,9605628,2156,3175,6845300,0.7126343014740941,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jkv8a_T2EEoyK_178_70_false_2132_1.0.jpg,1.0,1.778,80.74080000000001,25.5405,0,37,283,947,0.9486786127090454,335,953,319255,283,910,257530,0.8066592535747287,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jkv8a_T2EEoyK_260_70_false_2132_1.0.jpg,1.0,1.778,117.936,37.3064,0,14,304,691,0.9787584543228149,366,950,347700,304,677,205808,0.5919125683060109,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jkz41_ExHNxhz_200_61_true_252_1.0.jpg,0.0,1.5494,90.72,37.7899,1,0,410,1180,0.9913119673728943,501,1180,591180,409,1180,482620,0.8163672654690619,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jkz41_ExHNxhz_265_61_true_252_1.0.jpg,0.0,1.5494,120.204,50.0716,6,1,449,1180,0.9963586926460266,472,1180,556960,443,1179,522297,0.9377639327779373,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jlvr2_W6pIAee_180_71_false_57_1.94.jpg,1.0,1.8034,81.648,25.1051,59,35,472,745,0.9617186188697815,494,1000,494000,413,710,293230,0.5935829959514171,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jlvr2_W6pIAee_235_71_false_57_1.94.jpg,1.0,1.8034,106.596,32.7761,29,22,493,734,0.9954898953437805,578,744,430032,464,712,330368,0.7682405030323325,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jmddz_JdU3QXP_150_74_false_186_0.75.jpg,1.0,1.8796,68.04,19.259,107,8,734,1481,0.9844356179237366,774,1536,1188864,627,1473,923571,0.776851683624031,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jmddz_JdU3QXP_185_74_false_186_0.75.jpg,1.0,1.8796,83.916,23.7528,0,26,574,1515,0.9798539280891418,605,1536,929280,574,1489,854686,0.919729252754821,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jriw1_xehs3Mq_212_69_false_297_1.0.jpg,1.0,1.7526,96.1632,31.3071,2,11,347,573,0.9920634627342224,360,643,231480,345,562,193890,0.8376101607050285,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jriw1_xehs3Mq_262_69_false_297_1.0.jpg,1.0,1.7526,118.8432,38.6909,40,18,417,571,0.9906642436981201,444,663,294372,377,553,208481,0.7082229288111641,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jt786_96KXTov_166_69_false_160_1.5.jpg,1.0,1.7526,75.2976,24.5141,30,0,342,806,0.9973190426826477,343,806,276458,312,806,251472,0.9096209912536443,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jt786_96KXTov_206_69_false_160_1.5.jpg,1.0,1.7526,93.4416,30.4211,132,0,598,1087,0.9949401617050171,601,1087,653287,466,1087,506542,0.7753743760399334,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4junua_gAHxsEJ_205_65_true_191_0.56.jpg,0.0,1.651,92.988,34.114,5,0,300,794,0.9846946597099304,343,803,275429,295,794,234230,0.8504188012155582,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4junua_IUh8bXc_255_65_true_191_0.56.jpg,0.0,1.651,115.668,42.4345,39,0,311,730,0.9817599058151245,361,730,263530,272,730,198560,0.7534626038781164,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4juywf_0a5KHWs_280_66_false_80_0.55.jpg,1.0,1.6764,127.008,45.1935,7,0,258,650,0.9966377019882202,297,650,193050,251,650,163150,0.8451178451178452,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4juywf_cvjlnuq_400_66_false_80_0.55.jpg,1.0,1.6764,181.44,64.5621,38,18,357,757,0.9707232713699341,420,764,320880,319,739,235741,0.7346702817252555,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jwvx2_Y2VnRIp_170_69_false_545_1.0.jpg,1.0,1.7526,77.112,25.1048,3,0,812,1892,0.9888620972633362,827,1892,1564684,809,1892,1530628,0.9782345828295043,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jwvx2_Y2VnRIp_185_69_false_545_1.0.jpg,1.0,1.7526,83.916,27.3199,6,12,830,1659,0.9812259078025818,841,2048,1722368,824,1647,1357128,0.7879431108799049,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jyc9p_1aPOgcD_168_64_true_93_1.0.jpg,0.0,1.6256,76.2048,28.8373,0,47,268,750,0.9911660552024841,283,758,214514,268,703,188404,0.8782830025079948,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4jyc9p_1aPOgcD_184_64_true_93_1.0.jpg,0.0,1.6256,83.4624,31.5837,1,15,283,501,0.9896826148033142,290,754,218660,282,486,137052,0.6267813043080581,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k078q_zYRcR9T_248_75_false_319_1.12.jpg,1.0,1.905,112.4928,30.9981,3,13,310,559,0.9873758554458618,340,615,209100,307,546,167622,0.801635581061693,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k078q_zYRcR9T_290_75_false_319_1.12.jpg,1.0,1.905,131.544,36.2478,2,0,292,647,0.9990867376327515,297,656,194832,290,647,187630,0.9630348197421368,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k2edg_UTGsmRF_115_64_true_314_1.0.jpg,0.0,1.6256,52.164,19.7398,55,115,971,1899,0.9954765439033508,989,1932,1910748,916,1784,1634144,0.8552378440275745,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k2edg_UTGsmRF_135_64_true_314_1.0.jpg,0.0,1.6256,61.236,23.1728,8,285,905,1704,0.9904924035072327,935,1735,1622225,897,1419,1272843,0.7846279030344127,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k5ul7_ktzR5jr_199_74_false_64_1.54.jpg,1.0,1.8796,90.2664,25.5503,43,9,422,617,0.9996969699859619,476,623,296548,379,608,230432,0.7770478978108097,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k5ul7_ktzR5jr_275_74_false_64_1.54.jpg,1.0,1.8796,124.74,35.3081,66,37,446,598,0.9960422515869141,455,623,283465,380,561,213180,0.7520505177005979,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k7gsy_MqobLGp_176_69_false_516_1.0.jpg,1.0,1.7526,79.8336,25.9908,3,27,905,1960,0.9769830703735352,913,2240,2045120,902,1933,1743566,0.8525494836488813,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k7gsy_Qua48iF_189_69_false_516_1.0.jpg,1.0,1.7526,85.7304,27.9106,7,7,1082,2441,0.9834905862808228,1121,2441,2736361,1075,2434,2616550,0.9562152069847509,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k93fj_ktVWjhb_207_72_false_105_0.72.jpg,1.0,1.8288,93.8952,28.0744,2,19,306,514,0.9790112376213074,309,649,200541,304,495,150480,0.7503702484778674,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k93fj_zyKn3Ke_177_72_false_105_0.72.jpg,1.0,1.8288,80.2872,24.0057,2,0,351,592,0.9746209383010864,372,746,277512,349,592,206608,0.7445011386894981,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k97rk_BA02Cbl_180_69_false_45_0.51.jpg,1.0,1.7526,81.648,26.5815,10,0,1049,2210,0.9806405305862427,1140,2528,2881920,1039,2210,2296190,0.796757023095714,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4k97rk_SZY7zVP_206_69_false_45_0.51.jpg,1.0,1.7526,93.4416,30.4211,19,77,1229,1948,0.9910945296287537,1243,2508,3117444,1210,1871,2263910,0.7262071106970968,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kbgvt_PHHtEdd_162_64_false_80_1.0.jpg,1.0,1.6256,73.4832,27.8074,2,11,669,1386,0.9903862476348877,673,1722,1158906,667,1375,917125,0.791371345044378,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kbgvt_PHHtEdd_190_64_false_80_1.0.jpg,1.0,1.6256,86.184,32.6136,8,0,654,1551,0.9847990870475769,695,1552,1078640,646,1551,1001946,0.928897500556256,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kcfp0_DnVVXWu_420_64_true_1977_1.0.jpg,0.0,1.6256,190.512,72.0933,15,0,228,471,0.9921808242797852,253,477,120681,213,471,100323,0.8313073308971586,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kcfp0_DnVVXWu_501_64_true_1977_1.0.jpg,0.0,1.6256,227.2536,85.997,12,10,241,387,0.9641060829162598,259,483,125097,229,377,86333,0.6901284603147957,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kg8v4_3kwwVBD_238_64_true_1415_1.0.jpg,0.0,1.6256,107.9568,40.8529,0,17,386,878,0.9965683221817017,386,918,354348,386,861,332346,0.9379084967320261,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kg8v4_3kwwVBD_291_64_true_1415_1.0.jpg,0.0,1.6256,131.9976,49.9504,14,12,466,952,0.9976359605789185,477,960,457920,452,940,424880,0.9278476589797344,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kiy2v_RiwbWcI_190_70_false_1494_0.75.jpg,1.0,1.778,86.184,27.2623,20,57,1236,4247,0.9974234104156494,1698,4256,7226688,1216,4190,5095040,0.7050311290593976,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kiy2v_Ufb4IVp_280_70_false_1494_0.75.jpg,1.0,1.778,127.008,40.1761,1,10,302,602,0.8840954303741455,415,812,336980,301,592,178192,0.5287910261736601,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kkujl_3Ogull5_144_63_true_1576_1.78.jpg,0.0,1.6001999999999998,65.3184,25.5086,20,0,260,708,0.9896411299705505,285,725,206625,240,708,169920,0.8223593466424682,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kkujl_3Ogull5_212_63_true_1576_1.78.jpg,0.0,1.6001999999999998,96.1632,37.5544,20,9,269,746,0.9987688660621643,271,746,202166,249,737,183513,0.9077342382002909,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kr3zj_trpxkmn_160_72_false_58_2.0.jpg,1.0,1.8288,72.576,21.7,9,177,492,1336,0.923642098903656,597,1347,804159,483,1159,559797,0.6961272584153134,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kr3zj_trpxkmn_190_72_false_58_2.0.jpg,1.0,1.8288,86.184,25.7688,15,20,618,1465,0.9833268523216248,757,1482,1121874,603,1445,871335,0.7766781296295305,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kty23_ktRMzrd_310_74_false_43_0.75.jpg,1.0,1.8796,140.616,39.8019,0,13,339,607,0.9970189332962036,403,739,297817,339,594,201366,0.6761400457327822,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kty23_QyabbO3_278_74_false_43_0.75.jpg,1.0,1.8796,126.1008,35.6933,1,57,1055,2133,0.9944315552711487,1157,2172,2513004,1054,2076,2188104,0.8707125018503751,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kvuo8_Aiij7jq_183_69_false_295_0.75.jpg,1.0,1.7526,83.0088,27.0246,0,0,872,2982,0.9989432692527771,1128,3002,3386256,872,2982,2600304,0.7678994145746807,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kvuo8_EXaBwrC_248_69_false_295_0.75.jpg,1.0,1.7526,112.4928,36.6234,211,199,1183,2046,0.9996086955070496,1260,2061,2596860,972,1847,1795284,0.6913287585776668,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kwhf3_TNPoZoB_167_62_true_395_1.33.jpg,0.0,1.5748,75.7512,30.5449,1,7,103,213,0.9884921312332153,134,213,28542,102,206,21012,0.7361782636115198,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kwhf3_ZSrWUMc_217_62_true_395_1.33.jpg,0.0,1.5748,98.4312,39.6901,3,15,118,215,0.986020028591156,146,220,32120,115,200,23000,0.7160647571606475,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kxvdy_BAyBrbq_168_64_true_371_1.0.jpg,0.0,1.6256,76.2048,28.8373,20,0,550,1174,0.9934216141700745,586,1208,707888,530,1174,622220,0.8789808557285899,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4kxvdy_BAyBrbq_230_64_true_371_1.0.jpg,0.0,1.6256,104.328,39.4797,1,77,544,993,0.9949671626091003,574,1007,578018,543,916,497388,0.8605060742053016,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ky46x_UjryoZE_233_63_true_599_1.0.jpg,0.0,1.6001999999999998,105.6888,41.2744,75,1,837,2048,0.9815365672111511,843,2048,1726464,762,2047,1559814,0.9034732262010676,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ky46x_WwYzte7_152_63_true_599_1.0.jpg,0.0,1.6001999999999998,68.9472,26.9258,89,11,793,2028,0.9936138987541199,989,2048,2025472,704,2017,1419968,0.7010553589484327,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l0ruv_Skaq0B8_160_69_false_163_1.0.jpg,1.0,1.7526,72.576,23.628,1,0,289,656,0.9977656602859497,328,665,218120,288,656,188928,0.8661654135338346,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l0ruv_Skaq0B8_185_69_false_163_1.0.jpg,1.0,1.7526,83.916,27.3199,4,43,527,1314,0.9963016510009766,527,1327,699329,523,1271,664733,0.9505297220621481,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l28za_e6VIj4u_200_76_false_131_1.67.jpg,1.0,1.9304,90.72,24.3449,73,0,1247,1681,0.992224931716919,1247,1697,2116159,1174,1681,1973494,0.9325830431456238,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l28za_e6VIj4u_265_76_false_131_1.67.jpg,1.0,1.9304,120.204,32.257,2,0,635,1676,0.9915459752082825,638,1677,1069926,633,1676,1060908,0.9915713797028953,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l2k8l_0xwNS0X_171_69_true_239_1.0.jpg,0.0,1.7526,77.5656,25.2525,218,71,916,2645,0.989534318447113,916,2715,2486940,698,2574,1796652,0.7224347993920239,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l2k8l_0xwNS0X_209_69_true_239_1.0.jpg,0.0,1.7526,94.8024,30.8641,378,215,1256,2642,0.9966297745704651,1495,3000,4485000,878,2427,2130906,0.47511839464882943,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l3buf_amWGVBi_240_69_false_46_1.0.jpg,1.0,1.7526,108.864,35.442,59,0,895,2027,0.9957354068756104,981,2035,1996335,836,2027,1694572,0.8488415020525112,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l3buf_amWGVBi_290_69_false_46_1.0.jpg,1.0,1.7526,131.544,42.8258,56,41,857,1822,0.9922956228256226,947,1822,1725434,801,1781,1426581,0.8267954613158197,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l4hed_hV3d5yd_180_72_false_102_1.0.jpg,1.0,1.8288,81.648,24.4125,39,3,196,560,0.9929392337799072,269,560,150640,157,557,87449,0.5805164630908125,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l4hed_hV3d5yd_218_72_false_102_1.0.jpg,1.0,1.8288,98.8848,29.5663,28,19,209,537,0.9955126643180847,238,544,129472,181,518,93758,0.7241565743944637,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l6oqj_PHHcv8b_171_65_true_1812_1.0.jpg,0.0,1.651,77.5656,28.4561,32,0,481,1200,0.9850016832351685,488,1200,585600,449,1200,538800,0.9200819672131147,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l6oqj_PHHcv8b_283_65_true_1812_1.0.jpg,0.0,1.651,128.3688,47.094,57,6,704,827,0.9401125311851501,710,1200,852000,647,821,531187,0.6234589201877935,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l7476_t2Yv33x_155_68_false_62_1.0.jpg,1.0,1.7271999999999998,70.308,23.5678,0,85,1299,2751,0.9900388121604919,1308,2816,3683328,1299,2666,3463134,0.9402187369683069,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l7476_t2Yv33x_163_68_false_62_1.0.jpg,1.0,1.7271999999999998,73.9368,24.7842,17,403,1317,2890,0.9881709814071655,1324,2905,3846220,1300,2487,3233100,0.8405915418254806,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l7avi_j3eZVkM_180_72_true_395_1.0.jpg,0.0,1.8288,81.648,24.4125,1,0,262,901,0.9962195754051208,303,904,273912,261,901,235161,0.8585275562954525,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l7avi_j3eZVkM_231_72_true_395_1.0.jpg,0.0,1.8288,104.7816,31.3294,0,4,249,660,0.9848753809928894,262,819,214578,249,656,163344,0.7612336772642117,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l8u1z_k5GrQBS_185_73_false_207_1.0.jpg,1.0,1.8542,83.916,24.408,6,38,513,737,0.9985523819923401,524,745,390380,507,699,354393,0.9078154618576771,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4l8u1z_k5GrQBS_335_73_false_207_1.0.jpg,1.0,1.8542,151.956,44.1982,64,9,383,905,0.9878240823745728,385,905,348425,319,896,285824,0.8203314917127071,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lemgf_94rMons_250_69_false_92_0.6.jpg,1.0,1.7526,113.4,36.9188,4,22,780,1575,0.9960175156593323,827,1598,1321546,776,1553,1205128,0.9119077202004319,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lemgf_HcaFnmI_210_69_false_92_0.6.jpg,1.0,1.7526,95.256,31.0118,1,0,733,1709,0.9960418939590454,769,1709,1314221,732,1709,1250988,0.951885565669701,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lhnoe_REqtEND_154_69_false_115_1.53.jpg,1.0,1.7526,69.8544,22.742,38,29,598,963,0.9992415904998779,598,965,577070,560,934,523040,0.9063718439704022,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lhnoe_REqtEND_215_69_false_115_1.53.jpg,1.0,1.7526,97.524,31.7502,72,12,673,981,0.9992591738700867,683,997,680951,601,969,582369,0.8552289371775649,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4likvn_PqAz7k5_175_68_true_810_0.68.jpg,0.0,1.7271999999999998,79.38,26.6088,30,42,324,717,0.9984343647956848,328,731,239768,294,675,198450,0.8276750859163858,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4likvn_SG4NnuQ_275_68_true_810_0.68.jpg,0.0,1.7271999999999998,124.74,41.8139,0,21,330,644,0.9893488883972168,368,644,236992,330,623,205590,0.8674976370510397,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ll1m0_uukc48V_180_72_false_86_1.0.jpg,1.0,1.8288,81.648,24.4125,6,0,392,810,0.9965288043022156,403,811,326833,386,810,312660,0.956635345880006,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ll1m0_uukc48V_185_72_false_86_1.0.jpg,1.0,1.8288,83.916,25.0907,2,9,385,768,0.997767448425293,388,768,297984,383,759,290697,0.9755456668814433,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lmlqg_cTCh2LM_145_69_false_56_0.56.jpg,1.0,1.7526,65.772,21.4129,7,0,540,1216,0.9978891015052795,706,1222,862732,533,1216,648128,0.7512506780784762,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lmlqg_KwYUBhT_158_69_false_56_0.56.jpg,1.0,1.7526,71.6688,23.3327,6,69,619,1204,0.9857548475265503,673,1216,818368,613,1135,695755,0.850173760459842,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lp3sl_J6r0OIb_135_66_true_2119_1.0.jpg,0.0,1.6764,61.236,21.7897,0,0,700,1986,0.9962030053138733,794,2022,1605468,700,1986,1390200,0.8659157329825322,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lp3sl_J6r0OIb_205_66_true_2119_1.0.jpg,0.0,1.6764,92.988,33.0881,27,38,899,1793,0.9776655435562134,899,1794,1612806,872,1755,1530360,0.9488803985104222,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lp6kg_9WsSfBu_235_71_false_87_0.72.jpg,1.0,1.8034,106.596,32.7761,7,0,767,2593,0.9918884634971619,794,2593,2058842,760,2593,1970680,0.9571788413098237,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lp6kg_9WsSfBu_265_71_false_87_0.72.jpg,1.0,1.8034,120.204,36.9602,8,162,917,2672,0.9677886366844177,922,2708,2496776,909,2510,2281590,0.9138144551213244,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lpecw_eMIydD3_200_77_false_84_1.06.jpg,1.0,1.9558,90.72,23.7167,0,23,427,1010,0.9843636155128479,445,1010,449450,427,987,421449,0.9376994103904772,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lpecw_eMIydD3_220_77_false_84_1.06.jpg,1.0,1.9558,99.792,26.0884,20,0,479,1010,0.9920080900192261,504,1010,509040,459,1010,463590,0.9107142857142857,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lrwer_AtOQMGA_178_69_false_74_1.16.jpg,1.0,1.7526,80.74080000000001,26.2862,29,6,670,1074,0.9948740601539612,671,1074,720654,641,1068,684588,0.9499537919722918,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lrwer_AtOQMGA_225_69_false_74_1.16.jpg,1.0,1.7526,102.06,33.2269,0,3,719,1185,0.9946891069412231,728,1209,880152,719,1182,849858,0.9655809451094811,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lt1uo_pWFpalT_234_65_true_245_0.76.jpg,0.0,1.651,106.1424,38.9399,1,0,521,1519,0.9981605410575867,679,1523,1034117,520,1519,789880,0.7638207282154728,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lt1uo_pWFpalT_289_65_true_245_0.76.jpg,0.0,1.651,131.0904,48.0924,90,13,473,890,0.999782145023346,592,899,532208,383,877,335891,0.6311273036106184,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ltte3_pyJNaZV_218_69_false_132_1.25.jpg,1.0,1.7526,98.8848,32.1932,13,6,436,676,0.9924065470695496,461,682,314402,423,670,283410,0.9014255634506142,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4ltte3_pyJNaZV_270_69_false_132_1.25.jpg,1.0,1.7526,122.472,39.8723,3,13,361,728,0.9918023943901062,388,732,284016,358,715,255970,0.9012520421384711,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lvsij_auqFchV_175_72_false_230_1.14.jpg,1.0,1.8288,79.38,23.7344,5,11,296,513,0.9595080018043518,304,643,195472,291,502,146082,0.747329540803798,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4lvsij_auqFchV_280_72_false_230_1.14.jpg,1.0,1.8288,127.008,37.9751,5,7,316,668,0.9616660475730896,328,705,231240,311,661,205571,0.8889941186645909,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4m21p8_pbvCzWH_126_63_false_103_1.0.jpg,1.0,1.6001999999999998,57.1536,22.32,2,0,190,561,0.9909692406654358,226,561,126786,188,561,105468,0.831858407079646,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4m21p8_pbvCzWH_148_63_false_103_1.0.jpg,1.0,1.6001999999999998,67.1328,26.2172,0,17,175,545,0.9857414960861206,227,545,123715,175,528,92400,0.7468779048619811,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4m4edt_bzzUQUb_295_72_false_70_0.94.jpg,1.0,1.8288,133.812,40.0095,19,4,243,513,0.995797872543335,290,527,152830,224,509,114016,0.7460315383105411,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4m4edt_iNGSs12_244_72_false_70_0.94.jpg,1.0,1.8288,110.6784,33.0926,5,69,195,537,0.9807685017585754,203,541,109823,190,468,88920,0.8096664633091429,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4m4v9g_vGM9vlY_192_64_true_210_2.28.jpg,0.0,1.6256,87.0912,32.9569,100,14,1165,2263,0.9984839558601379,1236,2263,2797068,1065,2249,2395185,0.8563199035561524,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4m4v9g_vGM9vlY_247_64_true_210_2.28.jpg,0.0,1.6256,112.0392,42.3977,32,0,1174,2253,0.9966698288917542,1228,2265,2781420,1142,2253,2572926,0.9250404469659382,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4m5ca8_4XZwftz_182_68_true_2223_1.0.jpg,0.0,1.7271999999999998,82.5552,27.6732,83,22,273,531,0.9925300478935242,392,658,257936,190,509,96710,0.3749379691086161,True
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/4m5ca8_4XZwftz_352_68_true_2223_1.0.jpg,0.0,1.7271999999999998,159.6672,53.5218,91,19,320,683,0.997199296951294,409,701,286709,229,664,152056,0.5303495879096924,True
