source,image_path,x1,y1,x2,y2,confidence
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fu3h1_JwDffol_270_68_false_260_1.48.jpg,69,78,395,620,0.990507960319519
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fubwf_aytwI6K_205_67_false_44_0.75.jpg,2,254,970,3057,0.9786226749420166
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fubwf_c4AFf45_165_67_false_44_0.75.jpg,148,304,1511,2453,0.995932400226593
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fve3l_k3NmBpZ_199_74_false_74_0.67.jpg,845,14,1819,3049,0.9988223910331726
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fve3l_MmAJ1AI_279_74_false_74_0.67.jpg,682,656,2070,3793,0.9982841610908508
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fvfv1_LA0IOuE_151_65_false_114_3.0.jpg,7,6,202,314,0.9940312504768372
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fvfv1_LA0IOuE_156_65_false_114_3.0.jpg,36,65,197,317,0.9985476136207581
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fwbe3_aDAwAZi_176_71_false_87_3.72.jpg,273,205,614,1060,0.9987843632698059
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fwbe3_aDAwAZi_200_71_false_87_3.72.jpg,205,278,669,1245,0.998846173286438
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fwvwa_KicIntK_181_73_false_79_1.31.jpg,16,105,368,591,0.9798306226730347
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fwvwa_KicIntK_188_73_false_79_1.31.jpg,101,46,298,592,0.9992164373397827
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fxsz5_bnWwumt_185_75_false_79_1.17.jpg,73,21,1043,1687,0.9910262227058411
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fxsz5_bnWwumt_225_75_false_79_1.17.jpg,96,98,943,1245,0.9760370254516602
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fxt60_bnWwumt_185_75_false_107_1.17.jpg,121,82,1079,1841,0.9935793876647949
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fxt60_bnWwumt_225_75_false_107_1.17.jpg,131,333,993,1960,0.996191143989563
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fzylk_uDy5Gov_259_73_false_1587_1.78.jpg,29,27,354,474,0.986962080001831
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2fzylk_uDy5Gov_335_73_false_1587_1.78.jpg,28,79,341,493,0.9810659289360046
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g109t_9bQezhH_263_76_false_88_1.0.jpg,19,39,292,773,0.9471614956855774
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g109t_9bQezhH_382_76_false_88_1.0.jpg,42,48,384,760,0.9948746562004089
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g2cdl_xcRl4GS_185_72_false_78_1.12.jpg,64,38,512,959,0.988743782043457
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g2cdl_xcRl4GS_215_72_false_78_1.12.jpg,77,21,515,972,0.9937293529510498
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g4nbc_RYAQiNl_125_63_true_2180_0.75.jpg,553,22,1419,2136,0.9752669930458069
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g4nbc_Wb7mbZw_167_63_true_2180_0.75.jpg,158,14,1257,1993,0.9979549646377563
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g6lmb_8tH2JkI_195_69_false_159_0.69.jpg,3,139,587,861,0.998343825340271
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g6lmb_xRbTDYz_162_69_false_159_0.69.jpg,18,256,2036,2493,0.9992533326148987
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g7qn9_91kKbKF_169_69_false_101_1.5.jpg,139,0,2821,3066,0.9978107810020447
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2g7qn9_91kKbKF_246_69_false_101_1.5.jpg,97,63,1403,3072,0.996164083480835
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gb664_gDjPecv_220_73_false_170_1.41.jpg,70,2,520,755,0.9992430210113525
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gb664_gDjPecv_300_73_false_170_1.41.jpg,9,74,559,755,0.9973635077476501
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gbd6d_lxVjmAU_151_66_true_258_1.06.jpg,23,151,1156,1432,0.9735525846481323
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gbd6d_lxVjmAU_186_66_true_258_1.06.jpg,17,76,1053,1947,0.9974327683448792
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gcbt7_MBzdsXB_265_73_false_224_2.24.jpg,32,32,188,228,0.9804408550262451
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gcbt7_SMPg87F_185_73_false_224_2.24.jpg,30,12,144,217,0.9970126152038574
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gj0e0_KvChdkj_165_66_false_126_1.64.jpg,40,28,292,455,0.9967406392097473
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gj0e0_KvChdkj_200_66_false_126_1.64.jpg,34,68,305,439,0.998354971408844
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gkg0k_PyrZrwM_205_72_false_203_0.75.jpg,47,22,313,768,0.9707547426223755
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gkg0k_PyrZrwM_240_72_false_203_0.75.jpg,0,13,230,782,0.9734029769897461
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gkl9k_aGGjgtT_195_69_false_115_1.0.jpg,14,16,232,352,0.9900826811790466
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gkl9k_aGGjgtT_260_69_false_115_1.0.jpg,0,26,282,580,0.9911341071128845
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gogbo_EAV10fA_120_58_true_96_1.0.jpg,11,5,235,334,0.9628816843032837
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gogbo_zAV10fA_105_58_true_96_1.0.jpg,15,0,220,447,0.9787383675575256
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gpe3j_KdUTjwf_126_61_true_77_1.0.jpg,35,94,391,1080,0.9768616557121277
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gpe3j_KdUTjwf_136_61_true_77_1.0.jpg,39,50,422,1068,0.9699457883834839
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gprdi_AQt4KQe_290_67_false_169_2.12.jpg,26,20,467,721,0.9692800641059875
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gprdi_AQt4KQe_310_67_false_169_2.12.jpg,12,8,469,750,0.9424099922180176
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gtbni_pyYRYOW_130_71_false_66_1.33.jpg,22,148,1411,2347,0.9971851706504822
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gtbni_pyYRYOW_199_71_false_66_1.33.jpg,60,0,1553,2443,0.9969367980957031
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gvg6r_aPmGbh5_159_70_false_81_1.25.jpg,0,13,233,639,0.9915567636489868
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gvg6r_aPmGbh5_204_70_false_81_1.25.jpg,3,0,267,635,0.9846035838127136
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gxo2r_2kBy9g8_302_66_true_1368_1.08.jpg,4,0,176,422,0.9668670296669006
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gxo2r_2kBy9g8_371_66_true_1368_1.08.jpg,11,8,174,262,0.9922564029693604
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gz0mp_sX0zfRU_288_75_false_128_1.72.jpg,18,0,1209,3043,0.9948902130126953
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gz0mp_sX0zfRU_328_75_false_128_1.72.jpg,148,69,1409,3027,0.9878548979759216
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gzpo7_eAbRed8_150_62_true_2512_1.0.jpg,23,0,286,412,0.9749240279197693
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2gzpo7_eAbRed8_160_62_true_2512_1.0.jpg,13,0,310,493,0.9821323156356812
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h1j40_qVPAVG3_254_60_true_345_0.56.jpg,12,34,426,971,0.9986640214920044
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h1j40_sG3uKV8_424_60_true_345_0.56.jpg,106,167,287,522,0.9989842772483826
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h2nno_Wk1YF4r_191_72_false_313_1.33.jpg,116,23,384,749,0.998816728591919
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h2nno_Wk1YF4r_263_72_false_313_1.33.jpg,29,39,491,748,0.998690664768219
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h4dp7_z1ChVcI_200_66_true_2539_1.2.jpg,33,57,441,798,0.9853427410125732
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h4dp7_z1ChVcI_275_66_true_2539_1.2.jpg,0,131,437,793,0.9029762744903564
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h6141_oUwrp6n_120_62_true_1181_1.0.jpg,17,0,320,634,0.9915741086006165
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h6141_oUwrp6n_240_62_true_1181_1.0.jpg,19,0,266,640,0.9915328621864319
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h78bc_XXkHvDQ_215_71_false_61_0.57.jpg,33,7,281,451,0.9910529255867004
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h78bc_XXkHvDQ_265_71_false_61_0.57.jpg,38,46,285,578,0.9864396452903748
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h7t9w_se95T2R_188_64_true_1211_1.0.jpg,13,3,225,587,0.9985970854759216
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h7t9w_se95T2R_210_64_true_1211_1.0.jpg,18,42,290,509,0.9125030636787415
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h864k_HK7xWVo_261_71_false_361_1.49.jpg,22,15,438,782,0.9985923171043396
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h864k_HK7xWVo_362_71_false_361_1.49.jpg,8,35,469,614,0.9931566119194031
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h8gpn_zoYIaBP_202_72_false_47_0.98.jpg,31,41,232,471,0.9159557819366455
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h8gpn_zoYIaBP_252_72_false_47_0.98.jpg,48,10,271,471,0.9959439635276794
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h9jfe_8FqhUGt_173_70_false_323_1.0.jpg,36,0,957,1920,0.99846351146698
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2h9jfe_8FqhUGt_215_70_false_323_1.0.jpg,7,50,939,1643,0.9981613755226135
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ha7zl_AML3EHw_248_71_false_89_2.27.jpg,27,13,313,502,0.9985622763633728
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ha7zl_AML3EHw_350_71_false_89_2.27.jpg,8,83,308,501,0.9978874325752258
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hb6lv_o7c61DS_250_69_false_144_0.75.jpg,289,20,640,942,0.99964439868927
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hb6lv_saBQO9U_370_69_false_144_0.75.jpg,124,26,374,620,0.9997064471244812
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hc10l_xwQTdPo_142_62_true_210_1.0.jpg,35,16,447,1133,0.9815008640289307
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hc10l_xwQTdPo_179_62_true_210_1.0.jpg,37,3,359,776,0.9853412508964539
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hc4gv_BsbJsP1_185_71_false_114_1.82.jpg,24,26,334,558,0.9929555654525757
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hc4gv_BsbJsP1_255_71_false_114_1.82.jpg,33,39,317,534,0.99774569272995
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hc8fp_brJ7fv9_121_62_true_5564_0.75.jpg,551,48,1737,2925,0.9989668130874634
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hc8fp_zjTrqwz_121_62_true_5564_0.75.jpg,453,118,1420,2483,0.9997504353523254
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hcy1v_0nKBuaF_230_67_true_109_1.33.jpg,41,9,277,690,0.9653927087783813
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hcy1v_0nKBuaF_283_67_true_109_1.33.jpg,104,64,372,611,0.9859822988510132
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2he4zs_PFs3OyO_330_69_false_205_0.75.jpg,425,349,2124,3207,0.9986850619316101
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2he4zs_xzBgqt0_220_69_false_205_0.75.jpg,682,121,1477,2326,0.9985302686691284
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hec7p_C9RSVCH_207_66_false_42_0.6.jpg,0,20,1344,1589,0.9864535927772522
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hec7p_VIkEEXV_170_66_false_42_0.6.jpg,62,423,1344,2144,0.9783329367637634
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hfcuy_67gHXbs_224_73_false_47_1.0.jpg,0,69,282,407,0.9954541921615601
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hfcuy_67gHXbs_275_73_false_47_1.0.jpg,0,55,280,387,0.9966811537742615
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hgefv_2kcH7hx_217_72_false_2_0.75.jpg,844,354,2244,2844,0.9975737929344177
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hgefv_aKoyfd3_217_72_false_2_0.75.jpg,888,359,2264,2699,0.9941144585609436
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hk06a_JZMJJ0J_192_68_false_66_0.55.jpg,128,46,355,588,0.9994195699691772
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hk06a_LF3zC7R_292_68_false_66_0.55.jpg,18,18,244,453,0.9932582378387451
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hkicd_WFPn9AN_140_72_false_182_1.28.jpg,29,0,443,791,0.9777016639709473
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hkicd_WFPn9AN_158_72_false_182_1.28.jpg,12,27,484,724,0.9810137152671814
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hmcul_ZkxePcF_199_70_true_1264_1.33.jpg,17,18,210,391,0.9990185499191284
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hmcul_ZkxePcF_258_70_true_1264_1.33.jpg,3,33,201,375,0.991118848323822
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hmnr2_daPFWNF_145_67_true_299_1.88.jpg,94,13,493,977,0.9950271248817444
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hmnr2_daPFWNF_152_67_true_299_1.88.jpg,96,14,533,980,0.990754246711731
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hryjp_O0t22Va_162_67_true_1225_0.73.jpg,17,19,278,741,0.9680606722831726
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hryjp_O0t22Va_238_67_true_1225_0.73.jpg,39,137,340,892,0.9968863129615784
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2htiq4_hvSnFTL_100_59_true_1183_1.41.jpg,296,0,1179,2378,0.9992285966873169
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2htiq4_hvSnFTL_130_59_true_1183_1.41.jpg,351,278,1248,2370,0.9917358756065369
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2htkog_GC2q3by_208_74_false_137_0.74.jpg,248,126,997,1687,0.994770348072052
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2htkog_GC2q3by_227_74_false_137_0.74.jpg,220,178,1092,1686,0.9980971217155457
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hvi0h_lqdIawE_120_70_false_67_1.94.jpg,135,0,1062,1882,0.9964689016342163
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hvi0h_lqdIawE_180_70_false_67_1.94.jpg,27,7,1438,1837,0.994341254234314
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hx2ry_zA8dVqc_113_62_true_1524_1.0.jpg,29,0,246,640,0.9974068999290466
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hx2ry_zA8dVqc_158_62_true_1524_1.0.jpg,31,12,260,573,0.997973620891571
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hy0cf_yXWCuAp_155_68_false_76_1.0.jpg,0,0,337,750,0.9948700666427612
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hy0cf_yXWCuAp_196_68_false_76_1.0.jpg,15,1,380,714,0.9219122529029846
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hygl4_NqOeu2i_173_77_false_101_1.0.jpg,69,20,432,942,0.9915776252746582
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2hygl4_NqOeu2i_190_77_false_101_1.0.jpg,61,0,460,988,0.9914281964302063
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i0c0m_0tCshbN_192_74_false_489_0.75.jpg,114,217,1780,2575,0.9912137389183044
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i0c0m_0UWeiIK_277_74_false_489_0.75.jpg,470,221,1289,2539,0.998842716217041
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i1cza_5ABNSNt_205_62_true_465_1.16.jpg,52,3,493,935,0.9319549798965454
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i1cza_5ABNSNt_250_62_true_465_1.16.jpg,53,0,484,542,0.992107093334198
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i35vp_M3smnk5_235_59_true_1867_1.0.jpg,1,29,294,454,0.9968206882476807
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i35vp_M3smnk5_285_59_true_1867_1.0.jpg,4,7,255,470,0.9948588609695435
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i3ed8_AVRo6Wk_147_65_false_104_1.5.jpg,117,11,875,1303,0.9972233772277832
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i3ed8_AVRo6Wk_177_65_false_104_1.5.jpg,28,15,989,1313,0.9988868832588196
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i43cg_QoKnx0L_178_70_false_64_1.33.jpg,12,12,490,736,0.9933990240097046
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i43cg_QoKnx0L_218_70_false_64_1.33.jpg,28,5,495,744,0.9917335510253906
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i58f0_IXzKQxy_243_63_true_179_1.0.jpg,42,0,962,1901,0.9734253883361816
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i58f0_pEqfbuu_179_63_true_179_1.0.jpg,42,0,144,304,0.9073602557182312
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i5x91_kbQs8Da_157_72_false_10_0.56.jpg,137,264,480,776,0.9980273842811584
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i5x91_VgUBI96_201_72_false_10_0.56.jpg,15,146,640,1044,0.9968336224555969
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i7195_SbOIswA_161_73_false_214_1.0.jpg,37,27,968,1662,0.996766209602356
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i7195_SbOIswA_197_73_false_214_1.0.jpg,44,0,922,1883,0.9972366094589233
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i7ibu_1ifUgmV_230_73_false_166_1.55.jpg,95,19,394,532,0.9994727969169617
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i7ibu_1ifUgmV_291_73_false_166_1.55.jpg,84,40,387,527,0.9977797865867615
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i80gy_QBKqH0S_262_75_false_14_0.57.jpg,212,423,1247,2559,0.9866214990615845
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i80gy_R7wF9w3_321_75_false_14_0.57.jpg,130,114,602,821,0.9931655526161194
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i8ds2_rFhskyc_229_67_true_444_0.75.jpg,98,11,368,608,0.9971309900283813
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i8ds2_sErFZ84_154_67_true_444_0.75.jpg,169,5,614,775,0.9986207485198975
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i8oth_axThznW_182_70_false_27_1.81.jpg,286,15,2152,2448,0.999103844165802
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2i8oth_axThznW_210_70_false_27_1.81.jpg,47,20,1910,2431,0.998117208480835
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ia59h_zaCpuvs_151_66_true_136_1.5.jpg,26,30,168,476,0.9944472312927246
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ia59h_zaCpuvs_209_66_true_136_1.5.jpg,7,35,220,411,0.9940522313117981
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ichkg_qweAD5S_184_67_true_89_1.25.jpg,9,47,297,820,0.9905276298522949
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ichkg_qweAD5S_220_67_true_89_1.25.jpg,49,43,298,767,0.9897915124893188
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2icof7_B5o35GB_170_69_true_224_1.0.jpg,32,44,848,1331,0.9992386102676392
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2icof7_B5o35GB_210_69_true_224_1.0.jpg,48,32,940,1451,0.9371938109397888
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2id2gk_Iv7sBCJ_131_60_true_506_4.0.jpg,33,57,279,360,0.9968812465667725
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2id2gk_Iv7sBCJ_142_60_true_506_4.0.jpg,0,67,233,303,0.9960624575614929
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2idxwh_SNuohE3_166_62_true_787_0.88.jpg,18,13,378,597,0.9997674822807312
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2idxwh_SNuohE3_266_62_true_787_0.88.jpg,5,17,416,604,0.9950059056282043
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ieeqe_jdjOaOS_168_62_true_353_1.0.jpg,113,37,767,1878,0.9955852031707764
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ieeqe_jdjOaOS_238_62_true_353_1.0.jpg,138,101,861,1880,0.9969452023506165
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iggny_e26c0Y4_225_73_false_47_1.0.jpg,76,2,404,661,0.9948949217796326
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iggny_e26c0Y4_253_73_false_47_1.0.jpg,35,61,457,687,0.9964863061904907
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ih0ez_VT3tQZZ_137_66_false_41_0.75.jpg,176,9,514,677,0.989729642868042
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ih0ez_XLAcmK5_146_66_false_41_0.75.jpg,602,66,1743,2320,0.9958040118217468
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ii1cv_ChH8eF6_205_77_false_121_1.0.jpg,9,0,561,932,0.99661785364151
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ii1cv_ChH8eF6_291_77_false_121_1.0.jpg,2,0,550,1147,0.9941827654838562
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iih8l_ivL7N8d_213_70_false_352_1.07.jpg,12,21,399,678,0.9945957064628601
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iih8l_ivL7N8d_320_70_false_352_1.07.jpg,147,41,711,1102,0.9996914863586426
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ildq6_KZ9SoVQ_194_63_true_569_1.0.jpg,157,7,383,510,0.9984388947486877
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ildq6_KZ9SoVQ_250_63_true_569_1.0.jpg,94,13,408,517,0.9991756081581116
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2imadc_HV2olVi_123_62_true_149_1.0.jpg,113,17,438,1152,0.9928637146949768
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2imadc_HV2olVi_135_62_true_149_1.0.jpg,177,4,522,1122,0.9929547905921936
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iocb1_hBvPsfE_170_71_false_81_1.13.jpg,135,0,1302,2328,0.9943256974220276
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iocb1_hBvPsfE_205_71_false_81_1.13.jpg,60,260,1555,3219,0.9989138841629028
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iohda_ZgHhWOr_160_67_false_737_1.0.jpg,15,199,957,1816,0.9962852001190186
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iohda_ZgHhWOr_215_67_false_737_1.0.jpg,39,316,855,1924,0.9980734586715698
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iospv_1UAIgQD_310_68_false_110_0.75.jpg,685,502,1886,2588,0.9991374015808105
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iospv_CILQar5_190_68_false_110_0.75.jpg,765,440,1794,3241,0.9979053735733032
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ire7c_KSYZzLu_142_68_true_563_1.13.jpg,578,157,1610,3728,0.9962241649627686
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ire7c_KSYZzLu_172_68_true_563_1.13.jpg,241,137,1507,3079,0.9899379014968872
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ist1u_2vLos6n_180_69_false_4_0.75.jpg,159,733,1907,2986,0.9992167949676514
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2ist1u_Mh9jRpp_180_69_false_4_0.75.jpg,125,882,1910,2995,0.9997333884239197
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iu3uh_HvDUywl_273_66_true_45_1.5.jpg,21,9,334,569,0.77547687292099
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iu3uh_HvDUyw_240_66_true_45_1.5.jpg,14,14,329,535,0.582685649394989
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iv23u_e7qExNWl_123_66_false_14_0.75.jpg,28,36,300,485,0.9955755472183228
visual_body_to_BMI,/workspace/dataset/visual_body_to_BMI/2iv23u_nNEFFxxl_115_66_false_14_0.75.jpg,8,12,269,435,0.9933470487594604
